Rev_id,Retailer,Division,Category,Department,Product_URL,Brand,Product_Name,Final_Price_after_Discount,Review_Link,Review_Header,Review_Creation_Date,Review_Rating_Score,Review_Text
35,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=831&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,I had to have someone install it. This fan is...,2-Jan-18,5,I had to have someone install it. This fan is nice and the color red is pretty. The fan was put in the kitchen and it brightens everything up.
36,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=371&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Easy to assamble and very good overall.,30-Jul-19,5,Easy to assamble and very good overall.
37,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=451&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Best fan for the price.  Very quiet and live...,14-May-19,5,Best fan for the price.  Very quiet and live a lot of air.
38,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=391&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Just love this fan!...,23-Jul-19,5,Just love this fan!
39,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=621&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,The fan is very good quality and looks very nice....,20-Nov-18,5,"The fan is very good quality and looks very nice. Installation is fairly simple, but lack of space up to for the wires and the remote module. We love this fan."
40,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=561&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Easy to install. Instructions very clear...,6-Feb-19,5,Easy to install. Instructions very clear
41,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=351&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Love this ceiling fan.  Love.  Super easy to install.  I also installed a 36"" Hunter ceiling fan ...",16-Aug-19,5,"Love this ceiling fan.  Love.  Super easy to install.  I also installed a 36"" Hunter ceiling fan the same weekend i installed two of these.  The Hunter ceiling fan was a nightmare - bad directions, parts not fitting correctly.  It took me the same amount of time to install TWO of these ceiling fans as it did to install ONE 36"" Hunter ceiling fan.  These fans are great quality and the directions are East to follow. I wish that this brand made a light fixture EXACTLY like this (without the blades).  I have looked EVERYWHERE for a light fixture like this, no luck."
42,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=531&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Best Ceiling fan , low maintenance, long lasting, I install...",19-Mar-19,5,"Best Ceiling fan , low maintenance, long lasting, I install this design of fan  in all my properties in the past 10 years, highly recommended!"
43,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=481&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,5 Star Review,24-Apr-19,5,Rating provided by a verified purchaser
44,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=371&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Looks and works great!...,6-Aug-19,5,Looks and works great!
45,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=311&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Exellent quality and the best is easy to install il.,1-Oct-19,5,Exellent quality and the best is easy to install il.
46,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=611&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Nice,20-Dec-18,4,Attractive and quiet. Love the fan. Only thing missing is no dimmer.
47,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=721&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,I definitely like it so far....,17-Jul-18,4,I definitely like it so far.
48,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=391&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Very powerful fan...,17-Jul-19,4,Very powerful fan
49,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=421&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,4 Star Review,19-Jun-19,4,Rating provided by a verified purchaser
50,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=221&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,My fan failed after 9 months of use. It made a loud noise similar to a piece of metal banging ins...,27-Jan-20,2,"My fan failed after 9 months of use. It made a loud noise similar to a piece of metal banging inside the motor. Otherwise, it's quite and circulates lots of air. But a fan shouldn't fail after only 9 months."
51,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=711&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Loved it for 2 years, Hate it now",19-Jul-18,1,"Design was great, flush mount no problems, low light with GU24 bulbs but replaced with LED and fine. Quiet. Then approx. 2 years now and stopped working. Checked all wiring , reattached worked for another day then woke up to small thumping noise and no movement . Motor failed and was trying to move. Poor quality from other reviews. Well you got my money once but won't be twice."
52,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Windward-IV-52-in-LED-Indoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-and-Remote-Control-26663/301163154?keyword=1002543113&semanticToken=d0330000011_20200121111304632001_9q3t+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1002543113%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1002543113%7D%3Aqu,Home Decorators Collection,Windward IV 52 in. LED Indoor Brushed Nickel Ceiling Fan with Light Kit and Remote Control,169,https://www.homedepot.com/ReviewServices/reviews/v1/product/301163154?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=791&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It is a very nice fixture but the like that...,24-Apr-18,3,It is a very nice fixture but the like that comes with it is very dim.
53,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Ashby-Park-44-in-White-Color-Changing-Integrated-LED-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-59244/308038103?keyword=1004065044&semanticToken=d0330000011_20200121111318656091_5r6c+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1004065044%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1004065044%7D%3Aqu,Home Decorators Collection,Ashby Park 44 in. White Color Changing Integrated LED Brushed Nickel Ceiling Fan with Light Kit,99.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/308038103?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=51&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Awesome nice small light and fan for my kitchen...,28-Aug-19,5,Awesome nice small light and fan for my kitchen
54,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Ashby-Park-44-in-White-Color-Changing-Integrated-LED-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-59244/308038103?keyword=1004065044&semanticToken=d0330000011_20200121111318656091_5r6c+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1004065044%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1004065044%7D%3Aqu,Home Decorators Collection,Ashby Park 44 in. White Color Changing Integrated LED Brushed Nickel Ceiling Fan with Light Kit,99.97,https://www.homedepot.com/ReviewServices/reviews/v1/product/308038103?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=21&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Easy to install, good price, looks nice, good wind, quiet, and nice lighting choice. Recommended!",10-Dec-19,5,"Easy to install, good price, looks nice, good wind, quiet, and nice lighting choice. Recommended!"
